accuracy,-1.precision,-1.recall,-1.f1-score,-1.support,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support
0.42088934850051707,0.0962566844919786,0.8,0.17183770883054894,45,0.2857142857142857,0.0060790273556231,0.011904761904761904,329,0.6296928327645052,0.6222596964586846,0.6259541984732824,593,0.3372212676569231,0.47611290793810257,0.26989888973619774,967,0.48783805649585377,0.42088934850051707,0.3959050705881053,967
0.4074457083764219,0.08168316831683169,0.66,0.14537444933920707,50,0.5454545454545454,0.018518518518518517,0.03582089552238806,324,0.6431159420289855,0.5986509274873525,0.6200873362445415,593,0.42341788526678753,0.4257231486686237,0.2670942270353789,967,0.5813642034811817,0.4074457083764219,0.39977919649351307,967
0.47466390899689764,0.08680555555555555,0.5208333333333334,0.1488095238095238,48,0.2,0.003246753246753247,0.006389776357827477,308,0.642433234421365,0.7086743044189853,0.6739299610894941,611,0.3097462633256402,0.410918130333024,0.27637642041894844,967,0.4739331674230824,0.47466390899689764,0.4352452062944663,967
0.4281282316442606,0.08333333333333333,0.6458333333333334,0.14761904761904762,48,0.14285714285714285,0.0031545741324921135,0.006172839506172839,317,0.6496598639455783,0.6345514950166113,0.6420168067226891,602,0.2919501133786848,0.4278464674941456,0.2652695646159699,967,0.4554094647166002,0.42812823164426067,0.4090347694480144,967
0.40227507755946224,0.0691358024691358,0.6829268292682927,0.12556053811659193,41,0.6,0.009523809523809525,0.018750000000000003,315,0.6427289048473968,0.5859247135842881,0.613013698630137,611,0.43728823577217746,0.4261251174587968,0.25244141224890965,967,0.604490102133396,0.4022750775594623,0.3987648417019586,967
0.3671147880041365,0.08315098468271334,0.7037037037037037,0.1487279843444227,54,0.2,0.0030959752321981426,0.006097560975609756,323,0.6257425742574257,0.535593220338983,0.5771689497716894,590,0.30296451964671306,0.41413096642496167,0.24399816503057395,967,0.4532350279056336,0.3671147880041365,0.36249276495865307,967
0.4126163391933816,0.08333333333333333,0.66,0.14798206278026904,50,0.375,0.010309278350515464,0.020066889632107024,291,0.6447602131438721,0.5798722044728435,0.6105971404541631,626,0.36769784882573514,0.41672716094111967,0.25954869762217975,967,0.5345517684537028,0.4126163391933816,0.4089683329330535,967
0.4250258531540848,0.07713498622589532,0.6666666666666666,0.1382716049382716,42,0.5,0.006309148264984227,0.012461059190031154,317,0.635,0.6266447368421053,0.630794701986755,608,0.4040449954086318,0.433206850591252,0.2605091220383526,967,0.5665146529694804,0.4250258531540848,0.4067019048382568,967
0.3877973112719752,0.06701030927835051,0.6666666666666666,0.12177985948477751,39,0.5,0.012232415902140673,0.023880597014925373,327,0.6042031523642732,0.5740432612312812,0.5887372013651878,601,0.3904044872142079,0.4176474479333628,0.24479921928829693,967,0.5473004101683391,0.3877973112719752,0.3788928932412252,967
0.4074457083764219,0.0851063829787234,0.8,0.15384615384615383,45,0.2,0.003246753246753247,0.006389776357827477,308,0.6623376623376623,0.5814332247557004,0.619254119687771,614,0.31581468177212857,0.46155999266748454,0.2598300166305841,967,0.4882162480965535,0.4074457083764219,0.40239209672138493,967
0.4301964839710445,0.07816711590296496,0.6904761904761905,0.14043583535108958,42,0.6666666666666666,0.006289308176100629,0.012461059190031154,318,0.6492411467116358,0.6342668863261944,0.6416666666666668,607,0.46469164309375577,0.4436774616594952,0.2648545204025959,967,0.6301679368375258,0.4301964839710445,0.41298096026250514,967
0.4074457083764219,0.08072916666666667,0.5961538461538461,0.14220183486238533,52,0.6,0.009345794392523364,0.01840490797546012,321,0.6228373702422145,0.6060606060606061,0.614334470989761,594,0.434522178969627,0.40385341553565857,0.2583137379425355,967,0.586104772068813,0.4074457083764219,0.3911242467847826,967
0.43743536711478803,0.07102272727272728,0.5813953488372093,0.12658227848101267,43,0.75,0.009584664536741214,0.01892744479495268,313,0.646481178396072,0.646481178396072,0.646481178396072,611,0.48916796855626643,0.4124870639233409,0.26399696722401245,967,0.6543991491962019,0.43743536711478803,0.42023508603464704,967
0.43226473629782836,0.06852791878172589,0.6585365853658537,0.12413793103448276,41,0.3333333333333333,0.006666666666666667,0.013071895424836602,300,0.6860670194003528,0.6214057507987221,0.6521374685666387,626,0.362642757171804,0.4288696676104142,0.2631157650086527,967,0.5504525323833211,0.43226473629782836,0.43148839619708435,967
0.3960703205791106,0.0665024630541872,0.6,0.1197339246119734,45,0.2222222222222222,0.006472491909385114,0.012578616352201259,309,0.6413043478260869,0.5774877650897227,0.607725321888412,613,0.3100096777008321,0.3946534189997026,0.2466792876175289,967,0.480639961449324,0.3960703205791106,0.39484016688517637,967
0.40020682523267836,0.07235142118863049,0.5833333333333334,0.12873563218390804,48,0.16666666666666666,0.0030581039755351682,0.006006006006006006,327,0.6236933797909407,0.6047297297297297,0.6140651801029159,592,0.2875704892154127,0.39704038901286615,0.24960227276427663,967,0.4417780238400116,0.40020682523267836,0.3843535273316626,967
0.40330920372285417,0.06282722513089005,0.5581395348837209,0.11294117647058823,43,0.25,0.003115264797507788,0.006153846153846154,321,0.6282271944922547,0.6053067993366501,0.6165540540540541,603,0.31368480654104824,0.3888538663392929,0.24521635889282947,967,0.4775310950976814,0.40330920372285417,0.39153459131149376,967
0.40330920372285417,0.08740359897172237,0.6415094339622641,0.15384615384615385,53,0.42857142857142855,0.009287925696594427,0.01818181818181818,323,0.6182136602451839,0.5972927241962775,0.6075731497418245,591,0.3780628959294449,0.416030027951712,0.2598670405899322,967,0.5257758380341018,0.4033092037228542,0.38583485514373494,967
0.3857290589451913,0.07769423558897243,0.6078431372549019,0.13777777777777778,51,0.0,0.0,0.0,333,0.6053097345132743,0.5866209262435678,0.5958188153310104,583,0.22766799003408225,0.3981546878328232,0.24453219770292942,967,0.3690361750116613,0.3857290589451913,0.3664829741516502,967
0.40847983453981385,0.08753315649867374,0.75,0.15676959619952494,44,0.5,0.014792899408284023,0.028735632183908046,338,0.6155172413793103,0.6102564102564103,0.6128755364806866,585,0.4010167992926614,0.45834976988823145,0.2661269216213732,967,0.5511158687619836,0.4084798345398139,0.38794487564854363,967
0.41675284384694933,0.0625,0.5217391304347826,0.11162790697674418,46,0.25,0.0032679738562091504,0.006451612903225807,306,0.6528497409326425,0.6146341463414634,0.6331658291457286,615,0.3217832469775475,0.379880416877485,0.25041511634189956,967,0.497288097904421,0.41675284384694933,0.41003729285826307,967
0.3795243019648397,0.06561085972850679,0.6444444444444445,0.11909650924024641,45,0.5,0.003257328990228013,0.006472491909385114,307,0.6443594646271511,0.5479674796747968,0.5922671353251319,615,0.403323441451886,0.3985564177031564,0.23927871215825447,967,0.5715962351949129,0.3795243019648397,0.3842716506276613,967
0.3795243019648397,0.09153318077803203,0.7843137254901961,0.16393442622950818,51,0.2,0.0031545741324921135,0.006211180124223602,317,0.6209523809523809,0.5442404006677797,0.5800711743772242,599,0.30416185391013767,0.4439029000968226,0.250072260243652,967,0.45503481738382195,0.3795243019648397,0.3700023095026278,967
0.35470527404343327,0.0824295010845987,0.8636363636363636,0.15049504950495052,44,0.42857142857142855,0.009146341463414634,0.01791044776119403,328,0.6052104208416834,0.507563025210084,0.5521023765996345,595,0.37207045016590357,0.46011524343662075,0.240169291288593,967,0.5215083009513469,0.35470527404343327,0.3526342534857001,967
0.40330920372285417,0.08823529411764706,0.5789473684210527,0.15313225058004643,57,0.5,0.006134969325153374,0.012121212121212123,326,0.6027164685908319,0.6078767123287672,0.6052855924978687,584,0.39698392090282636,0.3976530166916577,0.25684635173304243,967,0.5377619745829905,0.40330920372285417,0.37866270884522557,967
0.4126163391933816,0.07772020725388601,0.625,0.13824884792626727,48,0.16666666666666666,0.0031446540880503146,0.00617283950617284,318,0.64,0.6123128119800333,0.6258503401360545,601,0.2947956246401842,0.4134858220226945,0.2567573425228315,967,0.4564328541346293,0.4126163391933816,0.3978644902639013,967
0.3877973112719752,0.08037825059101655,0.6296296296296297,0.14255765199161427,54,0.2857142857142857,0.006389776357827476,0.0125,313,0.6312849162011173,0.565,0.5963060686015832,600,0.33245915083547317,0.40033980199581903,0.2504545735310658,967,0.4886659221108135,0.38779731127197514,0.38200026304911794,967
0.42295760082730094,0.08022922636103152,0.56,0.14035087719298245,50,0.1,0.0030959752321981426,0.006006006006006006,323,0.625,0.6397306397306397,0.632279534109817,594,0.26840974212034385,0.4009422049876126,0.25954547243626847,967,0.4214699703392467,0.42295760082730094,0.39765411278264773,967
0.38055842812823165,0.08501118568232663,0.7916666666666666,0.15353535353535355,48,0.36363636363636365,0.012461059190031152,0.024096385542168672,321,0.6404715127701375,0.5451505016722408,0.5889792231255645,598,0.3630396873629426,0.44975940917631285,0.2555369874010289,967,0.521002868951982,0.38055842812823165,0.3798492369780979,967
0.39193381592554294,0.044009779951100246,0.6206896551724138,0.08219178082191782,29,0.3333333333333333,0.006493506493506494,0.012738853503184714,308,0.6503623188405797,0.5698412698412698,0.6074450084602369,630,0.3425684773750044,0.39900814383573,0.2341252142617798,967,0.5312008388364156,0.39193381592554294,0.4022724755457764,967
0.3960703205791106,0.05721393034825871,0.5,0.10267857142857142,46,0.75,0.00974025974025974,0.019230769230769232,308,0.6363636363636364,0.5823817292006526,0.6081771720613288,613,0.48119252223729836,0.36404066298030413,0.24336217090688983,967,0.6450080143608367,0.3960703205791106,0.39654487867878563,967
0.40020682523267836,0.10344827586206896,0.7368421052631579,0.18142548596112312,57,0.375,0.018808777429467086,0.03582089552238806,319,0.6220183486238532,0.5736040609137056,0.596830985915493,591,0.36682220816197403,0.4430849812021102,0.2713591224663347,967,0.509963180724752,0.4002068252326784,0.3872753164917086,967
0.3940020682523268,0.0853932584269663,0.7916666666666666,0.15415821501014199,48,0.2,0.006802721088435374,0.013157894736842105,294,0.666015625,0.5456,0.5998240985048373,625,0.31713629447565544,0.4480231292517007,0.2557134027506071,967,0.49551048813805004,0.3940020682523268,0.3993361705673647,967
0.40227507755946224,0.08490566037735849,0.72,0.15189873417721517,50,0.5,0.009404388714733543,0.01846153846153846,319,0.6517690875232774,0.5852842809364549,0.6167400881057268,598,0.41222491596687866,0.4382295565503962,0.2623667869148268,967,0.5723921379087775,0.4022750775594623,0.39534099293207464,967
0.4188210961737332,0.079155672823219,0.625,0.14051522248243561,48,0.2727272727272727,0.00967741935483871,0.018691588785046728,310,0.6447140381282496,0.6108374384236454,0.627318718381113,609,0.3321989945595804,0.4151716192594947,0.26217517654953176,967,0.49738963398249536,0.4188210961737332,0.4080415953429361,967
0.40641158221303,0.1024390243902439,0.711864406779661,0.17910447761194032,59,0.45454545454545453,0.015527950310559006,0.03003003003003003,322,0.6336996336996337,0.590443686006826,0.6113074204946997,586,0.3968947042117774,0.43927868103234863,0.27348064271222333,967,0.541629290745239,0.40641158221303,0.391378471829026,967
0.4157187176835574,0.07731958762886598,0.5555555555555556,0.13574660633484165,54,1.0,0.0032258064516129032,0.006430868167202572,310,0.6418685121107266,0.615257048092869,0.6282811176968671,603,0.5730626999131975,0.39134613670001245,0.2568195307329704,967,0.7251519860752088,0.4157187176835574,0.4014244052172959,967
0.4157187176835574,0.05789473684210526,0.5238095238095238,0.1042654028436019,42,0.3333333333333333,0.006472491909385114,0.012698412698412698,309,0.6506024096385542,0.6136363636363636,0.631578947368421,616,0.34727682660466425,0.3813061264517576,0.24951425430347854,967,0.5234774180814041,0.4157187176835574,0.41091580974373126,967
0.4095139607032058,0.08728179551122195,0.6730769230769231,0.1545253863134658,52,0.7692307692307693,0.03184713375796178,0.06116207951070336,314,0.6347197106690777,0.5840266222961731,0.608318890814558,601,0.49707742513702297,0.4296502263770193,0.2746687855462424,967,0.6489593185286048,0.4095139607032058,0.40624598390300976,967
0.4157187176835574,0.0707070707070707,0.6363636363636364,0.12727272727272726,44,0.5,0.0031446540880503146,0.00625,318,0.655536028119508,0.6165289256198347,0.6354344122657581,605,0.40874769960885954,0.41867907202384047,0.2563190465128285,967,0.5777770507998071,0.4157187176835574,0.4054036395251124,967
0.39917269906928643,0.08254716981132075,0.7954545454545454,0.14957264957264957,44,0.4,0.00641025641025641,0.012618296529968454,312,0.6486988847583643,0.5711947626841244,0.6074847693646649,611,0.37708201818989506,0.4576865215163088,0.25655857182242764,967,0.5426960641768963,0.39917269906928643,0.3947169588214654,967
0.3826266804550155,0.06888888888888889,0.6595744680851063,0.12474849094567404,47,0.3333333333333333,0.010344827586206896,0.020066889632107024,290,0.6614173228346457,0.5333333333333333,0.5905096660808435,630,0.35454651501895595,0.4010842096682155,0.24510834888620822,967,0.5342268436714284,0.3826266804550155,0.39679800072253274,967
0.4074457083764219,0.08461538461538462,0.6875,0.1506849315068493,48,0.2222222222222222,0.006172839506172839,0.012012012012012012,324,0.6320422535211268,0.6033613445378151,0.6173688736027516,595,0.3129599534529112,0.43234472801466267,0.26002193904053766,967,0.4675560282384787,0.4074457083764219,0.39137461054587164,967
0.36814891416752843,0.056485355648535567,0.75,0.10505836575875487,36,0.625,0.01639344262295082,0.03194888178913738,305,0.6735966735966736,0.5175718849840255,0.5853658536585364,626,0.45169400974840307,0.4279884425356588,0.24079103373547625,967,0.6352947161063753,0.3681489141675284,0.3929323004170071,967
0.41985522233712513,0.08785529715762273,0.6938775510204082,0.15596330275229356,49,0.625,0.01597444089456869,0.03115264797507788,313,0.6416083916083916,0.6066115702479339,0.6236193712829227,605,0.45148789625533814,0.43882118738763687,0.2702451073367647,967,0.6081726850918308,0.41985522233712513,0.4081517065948604,967
0.40847983453981385,0.07591623036649214,0.7435897435897436,0.1377672209026128,39,0.3333333333333333,0.0031746031746031746,0.006289308176100628,315,0.627147766323024,0.5954323001631321,0.610878661087866,613,0.3454657766742832,0.44739888230915964,0.25164506338885984,967,0.509206115553575,0.4084798345398138,0.3948528158609467,967
0.40641158221303,0.07142857142857142,0.58,0.12719298245614036,50,0.2857142857142857,0.006578947368421052,0.012861736334405145,304,0.6534296028880866,0.5905383360522023,0.6203941730934018,613,0.3368574866769813,0.3923724278068745,0.2534829639613158,967,0.5077362130289229,0.40641158221303,0.4038999432003325,967
0.3940020682523268,0.07322654462242563,0.7272727272727273,0.13305613305613306,44,0.7142857142857143,0.01567398119122257,0.030674846625766868,319,0.6577437858508605,0.5695364238410596,0.6104702750665484,604,0.4817520149196668,0.43749437743500313,0.25806708491614944,967,0.6497997491979828,0.3940020682523268,0.3974806536383503,967
0.41158221302998965,0.0759493670886076,0.75,0.13793103448275862,40,0.0,0.0,0.0,300,0.6467486818980668,0.5869218500797448,0.6153846153846154,627,0.2408993496622248,0.4456406166932483,0.25110521662245805,967,0.42249162175142935,0.41158221302998965,0.4047191263965504,967
0.41778697001034126,0.09536784741144415,0.7291666666666666,0.16867469879518077,48,0.09090909090909091,0.0030864197530864196,0.0059701492537313425,324,0.6247877758913413,0.6184873949579832,0.6216216216216216,595,0.2703549047372921,0.45024682712591213,0.2654221565568446,967,0.4196286750627123,0.41778697001034126,0.3928599573580584,967
0.4095139607032058,0.06666666666666667,0.6585365853658537,0.1210762331838565,41,0.5,0.009836065573770493,0.01929260450160772,305,0.658273381294964,0.5893719806763285,0.6219201359388276,621,0.4083133493205436,0.41924821053865086,0.25409632454143055,967,0.5832689794389927,0.4095139607032057,0.4106109352135888,967
0.4095139607032058,0.08870967741935484,0.66,0.15639810426540285,50,0.25,0.0030211480362537764,0.005970149253731344,331,0.6125211505922166,0.6177474402730375,0.6151231945624468,586,0.31707694267052383,0.4269228627697637,0.2591638160271937,967,0.46134734034954156,0.4095139607032058,0.3828937090277653,967
0.40641158221303,0.0970873786407767,0.6896551724137931,0.17021276595744683,58,0.3333333333333333,0.006269592476489028,0.012307692307692308,319,0.639344262295082,0.5949152542372881,0.6163301141352063,590,0.3565883247563974,0.4302800063758568,0.26628352413344847,967,0.5058712678889316,0.4064115822130299,0.3903136107667606,967
0.40641158221303,0.08393285371702638,0.6862745098039216,0.14957264957264957,51,0.25,0.0033112582781456954,0.0065359477124183,302,0.6538461538461539,0.5814332247557004,0.6155172413793104,614,0.32925966918772676,0.42367299761258925,0.2572086128881261,967,0.49766506101458824,0.40641158221303,0.4007545476155657,967
0.41468459152016546,0.10653753026634383,0.7857142857142857,0.18763326226012791,56,0.0,0.0,0.0,307,0.649090909090909,0.5910596026490066,0.6187175043327555,604,0.2518761464524176,0.45892462945443074,0.2687835888642945,967,0.41159980432867044,0.41468459152016546,0.39732454529839867,967
0.42295760082730094,0.0731070496083551,0.6511627906976745,0.13145539906103287,43,0.4444444444444444,0.012578616352201259,0.024464831804281346,318,0.6556521739130434,0.6221122112211221,0.6384419983065199,606,0.3910678893219477,0.4286178727569993,0.2647874097239447,967,0.5602917826864496,0.42295760082730094,0.41398991690500203,967
0.39917269906928643,0.09254498714652956,0.6923076923076923,0.163265306122449,52,0.0,0.0,0.0,334,0.6086956521739131,0.6024096385542169,0.6055363321799309,581,0.23374687977348088,0.43157244362063646,0.25626721276745995,967,0.3706975317938604,0.3991726990692865,0.3726022801601936,967
0.4270941054808687,0.09511568123393316,0.7254901960784313,0.16818181818181818,51,0.5,0.013333333333333334,0.025974025974025976,300,0.6526315789473685,0.6038961038961039,0.627318718381113,616,0.4159157533937672,0.4475732111026229,0.2738248541789857,967,0.5758758556096273,0.4270941054808687,0.4165437549557871,967
0.40847983453981385,0.07692307692307693,0.7142857142857143,0.1388888888888889,42,0.25,0.00946372239747634,0.0182370820668693,317,0.6407079646017699,0.5953947368421053,0.6172208013640239,608,0.32254368050828225,0.439714724508432,0.2581155907732607,967,0.4881398259655071,0.40847983453981385,0.4000876272780325,967
0.4095139607032058,0.08695652173913043,0.8,0.1568627450980392,45,0.3333333333333333,0.009966777408637873,0.019354838709677417,301,0.65625,0.5748792270531401,0.6128755364806867,621,0.35884661835748793,0.4616153348205927,0.2630310400961344,967,0.5292426337245028,0.4095139607032058,0.4069083124462576,967
0.40537745604963804,0.08838383838383838,0.6862745098039216,0.15659955257270694,51,0.5,0.003215434083601286,0.006389776357827477,311,0.6256590509666081,0.5884297520661157,0.606473594548552,605,0.4046809631168155,0.4259732319845462,0.25648764115969547,967,0.5569093087821858,0.40537745604963804,0.389752143051051,967
0.40020682523267836,0.07021791767554479,0.725,0.12803532008830024,40,0.25,0.006389776357827476,0.012461059190031154,313,0.652014652014652,0.5798045602605864,0.6137931034482759,614,0.3240775232300656,0.4370647788728046,0.2514298275755357,967,0.49782390180353475,0.40020682523267836,0.3990596585804066,967
